job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,58,0.22061413189552667,0.0,0.22061413189552667,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,59,0.21217875136125233,0.0,0.21217875136125233,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,60,0.2005221573063007,0.0,0.2005221573063007,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,61,0.2053757057323229,0.0,0.2053757057323229,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,62,0.20688009346226002,0.0,0.20688009346226002,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,63,0.20507579416598662,0.0,0.20507579416598662,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,64,0.19723681644521918,0.0,0.19723681644521918,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,65,0.1991598140640702,0.0,0.1991598140640702,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,66,0.20506932670405267,0.0,0.20506932670405267,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,67,0.22220120140400285,0.0,0.22220120140400285,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,68,0.2073003119639768,0.0,0.2073003119639768,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,69,0.2006785220792329,0.0,0.2006785220792329,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,70,0.19820118482217533,0.0,0.19820118482217533,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,71,0.19104225550818776,0.0,0.19104225550818776,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,72,0.1933354599845479,0.0,0.1933354599845479,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,73,0.20098380992363857,0.0,0.20098380992363857,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,74,0.2026650797764737,0.0,0.2026650797764737,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,75,0.1933609422448509,0.0,0.1933609422448509,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,76,0.19389146692518916,0.0,0.19389146692518916,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,77,0.194756394047265,0.0,0.194756394047265,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,78,0.18699656814323395,0.0,0.18699656814323395,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,79,0.1908934399432059,0.0,0.1908934399432059,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,80,0.19623645299524536,0.0,0.19623645299524536,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,81,0.18561036396833563,0.0,0.18561036396833563,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,82,0.18921593138400247,0.0,0.18921593138400247,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,83,0.184959574192294,0.0,0.184959574192294,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,84,0.18919165039850716,0.0,0.18919165039850716,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,85,0.18320212799589036,0.0,0.18320212799589036,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,86,0.18685383750790696,0.0,0.18685383750790696,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,87,0.17916401482024533,0.0,0.17916401482024533,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,88,0.18920975311968324,0.0,0.18920975311968324,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,89,0.2068434512476028,0.0,0.2068434512476028,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,90,0.19920549644086197,0.0,0.19920549644086197,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,91,0.18262110862732067,0.0,0.18262110862732067,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,92,0.17444712063443998,0.0,0.17444712063443998,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,93,0.18099598601112518,0.0,0.18099598601112518,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,94,0.17949828398625145,0.0,0.17949828398625145,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,95,0.17145060627421405,0.0,0.17145060627421405,mean_reciprocal_rank_filtered_with_test,
aa0edbc0,wordcraft_data,complex,0,train,KvsAll,train,96,0.17384234690042585,0.0,0.17384234690042585,mean_reciprocal_rank_filtered_with_test,
